from_id,to_id,strength,lag_days,polarity,influence_type
evt_1292099995,evt_1292099996,0.765,1,1,direct
evt_1292099804,evt_1292099996,0.615,1,1,thematic
evt_1292099994,evt_1292099997,0.765,1,1,direct
evt_1292099995,evt_1292099997,0.765,1,1,direct
evt_1292099996,evt_1292099997,0.765,1,1,direct
evt_1292099978,evt_1292099998,0.615,1,1,thematic
evt_1292099979,evt_1292099998,0.615,1,1,thematic
evt_1292099980,evt_1292099998,0.615,1,1,thematic
evt_1292099979,evt_1292099999,0.615,1,1,thematic
evt_1292099980,evt_1292099999,0.615,1,1,thematic
evt_1292099981,evt_1292099999,0.615,1,1,thematic
evt_1292099980,evt_1292100000,0.615,1,1,thematic
evt_1292099981,evt_1292100000,0.615,1,1,thematic
evt_1292099982,evt_1292100000,0.615,1,1,thematic
evt_1292100000,evt_1292100001,0.765,1,1,direct
evt_1292099981,evt_1292100001,0.615,1,1,thematic
evt_1292099982,evt_1292100001,0.615,1,1,thematic
evt_1292099982,evt_1292100002,0.615,1,1,thematic
evt_1292099984,evt_1292100002,0.615,1,1,thematic
evt_1292099985,evt_1292100002,0.615,1,1,thematic
evt_1292100002,evt_1292100003,0.765,1,1,direct
evt_1292099984,evt_1292100003,0.615,1,1,thematic
evt_1292099985,evt_1292100003,0.615,1,1,thematic
evt_1292100002,evt_1292100004,0.765,1,1,direct
evt_1292100003,evt_1292100004,0.765,1,1,direct
evt_1292099984,evt_1292100004,0.615,1,1,thematic
evt_1292100002,evt_1292100005,0.765,1,1,direct
evt_1292100003,evt_1292100005,0.765,1,1,direct
evt_1292100004,evt_1292100005,0.765,1,1,direct
evt_1292099989,evt_1292100009,0.615,1,1,thematic
evt_1292099990,evt_1292100009,0.615,1,1,thematic
evt_1292099991,evt_1292100009,0.615,1,1,thematic
evt_1292100009,evt_1292100010,0.765,1,1,direct
evt_1292099990,evt_1292100010,0.615,1,1,thematic
evt_1292099991,evt_1292100010,0.615,1,1,thematic
evt_1292099991,evt_1292100011,0.615,1,1,thematic
evt_1292099992,evt_1292100011,0.615,1,1,thematic
evt_1292099993,evt_1292100011,0.615,1,1,thematic
evt_1292099992,evt_1292100012,0.615,1,1,thematic
evt_1292099993,evt_1292100012,0.615,1,1,thematic
evt_1292099994,evt_1292100012,0.615,1,1,thematic
evt_1292100012,evt_1292100013,0.765,1,1,direct
evt_1292099993,evt_1292100013,0.615,1,1,thematic
evt_1292099994,evt_1292100013,0.615,1,1,thematic
evt_1292099994,evt_1292100018,0.615,1,1,thematic
evt_1292099995,evt_1292100018,0.615,1,1,thematic
evt_1292099996,evt_1292100018,0.615,1,1,thematic
evt_1292099995,evt_1292100208,0.765,1,1,direct
evt_1292099996,evt_1292100208,0.765,1,1,direct
evt_1292099997,evt_1292100208,0.765,1,1,direct
evt_1292099996,evt_1292100209,0.765,1,1,direct
evt_1292099997,evt_1292100209,0.765,1,1,direct
evt_1292100208,evt_1292100209,0.765,1,1,direct
evt_1292099998,evt_1292100296,0.765,1,1,direct
evt_1292099997,evt_1292100296,0.615,1,1,thematic
evt_1292099999,evt_1292100296,0.615,1,1,thematic
evt_1292099998,evt_1292100438,0.615,1,1,thematic
evt_1292099999,evt_1292100438,0.615,1,1,thematic
evt_1292100000,evt_1292100438,0.615,1,1,thematic
evt_1292100438,evt_1292100439,0.765,1,1,direct
evt_1292099999,evt_1292100439,0.615,1,1,thematic
evt_1292100000,evt_1292100439,0.615,1,1,thematic
evt_1292100438,evt_1292100440,0.765,1,1,direct
evt_1292100439,evt_1292100440,0.765,1,1,direct
evt_1292100000,evt_1292100440,0.615,1,1,thematic
evt_1292099999,evt_1292100520,0.765,1,1,direct
evt_1292100001,evt_1292100520,0.615,1,1,thematic
evt_1292100002,evt_1292100520,0.615,1,1,thematic
evt_1292100000,evt_1292100527,0.765,1,1,direct
evt_1292100001,evt_1292100527,0.765,1,1,direct
evt_1292100002,evt_1292100527,0.615,1,1,thematic
evt_1292100527,evt_1292100528,0.765,1,1,direct
evt_1292100000,evt_1292100528,0.765,1,1,direct
evt_1292100001,evt_1292100528,0.765,1,1,direct
evt_1292100010,evt_1292100696,0.765,1,1,direct
evt_1292100009,evt_1292100696,0.765,1,1,direct
evt_1292100011,evt_1292100696,0.615,1,1,thematic
evt_1292100011,evt_1292100780,0.765,1,1,direct
evt_1292100012,evt_1292100780,0.615,1,1,thematic
evt_1292100013,evt_1292100780,0.615,1,1,thematic
evt_1292100780,evt_1292100781,0.765,1,1,direct
evt_1292100012,evt_1292100781,0.615,1,1,thematic
evt_1292100013,evt_1292100781,0.615,1,1,thematic
evt_1292100013,evt_1292100856,0.765,1,1,direct
evt_1292100018,evt_1292100856,0.615,1,1,thematic
evt_1292100208,evt_1292100856,0.615,1,1,thematic
evt_1292100856,evt_1292100857,0.765,1,1,direct
evt_1292100018,evt_1292100857,0.615,1,1,thematic
evt_1292100208,evt_1292100857,0.615,1,1,thematic
evt_1292099985,evt_1292320996,0.696,1,1,direct
evt_1292099986,evt_1292320996,0.696,1,1,direct
evt_1292099987,evt_1292320996,0.696,1,1,direct
evt_1292320996,evt_1292320997,0.765,1,1,direct
evt_1292099985,evt_1292320997,0.696,1,1,direct
evt_1292099986,evt_1292320997,0.696,1,1,direct
evt_1292320996,evt_1292320999,0.615,1,1,thematic
evt_1292320997,evt_1292320999,0.615,1,1,thematic
evt_1292100296,evt_1292320999,0.546,1,1,thematic
evt_1291783770,evt_1291997397,0.546,1,1,thematic
evt_1291997397,evt_1291997398,0.765,1,1,direct
evt_1291783770,evt_1291997398,0.546,1,1,thematic
evt_1291997397,evt_1292100565,0.615,1,1,thematic
evt_1291997398,evt_1292100565,0.615,1,1,thematic
evt_1291783770,evt_1292100565,0.546,1,1,thematic
evt_1291997397,evt_1292100566,0.615,1,1,thematic
evt_1291997398,evt_1292100566,0.615,1,1,thematic
evt_1292100565,evt_1292100566,0.615,1,1,thematic
evt_1291997397,evt_1292100567,0.615,1,1,thematic
evt_1291997398,evt_1292100567,0.615,1,1,thematic
evt_1292100565,evt_1292100567,0.615,1,1,thematic
evt_1292100567,evt_1292100568,0.765,1,1,direct
evt_1291997397,evt_1292100568,0.615,1,1,thematic
evt_1291997398,evt_1292100568,0.615,1,1,thematic
evt_1292100567,evt_1292100569,0.765,1,1,direct
evt_1292100568,evt_1292100569,0.765,1,1,direct
evt_1291997397,evt_1292100569,0.615,1,1,thematic
evt_1292100567,evt_1292100570,0.765,1,1,direct
evt_1292100568,evt_1292100570,0.765,1,1,direct
evt_1292100569,evt_1292100570,0.765,1,1,direct
evt_1292100567,evt_1292220607,0.696,1,1,direct
evt_1292100568,evt_1292220607,0.696,1,1,direct
evt_1292100569,evt_1292220607,0.696,1,1,direct
evt_1292220607,evt_1292220608,0.765,1,1,direct
evt_1292100567,evt_1292220608,0.696,1,1,direct
evt_1292100568,evt_1292220608,0.696,1,1,direct
evt_1292220607,evt_1292220609,0.765,1,1,direct
evt_1292220608,evt_1292220609,0.765,1,1,direct
evt_1292100567,evt_1292220609,0.696,1,1,direct
evt_1292547584,evt_1292440817,0.62,1,-1,thematic
evt_1292440815,evt_1292440817,0.615,1,1,thematic
evt_1292440816,evt_1292440817,0.615,1,1,thematic
evt_1292547584,evt_1292547580,0.62,1,-1,thematic
evt_1292440817,evt_1292547580,0.615,1,1,thematic
evt_1292441938,evt_1292547580,0.615,1,1,thematic
evt_1292547584,evt_1292547585,0.62,1,1,thematic
evt_1292440817,evt_1292547585,0.615,1,-1,thematic
evt_1292441935,evt_1292547585,0.615,1,1,direct
evt_1292547584,evt_1292673353,0.7,1,-1,direct
evt_1292440817,evt_1292673353,0.546,1,1,thematic
evt_1292441938,evt_1292673353,0.546,1,1,thematic
evt_1292673353,evt_1292673354,0.765,1,1,direct
evt_1292547584,evt_1292673354,0.7,1,-1,direct
evt_1292440817,evt_1292673354,0.546,1,1,thematic
evt_1292673353,evt_1292673355,0.765,1,1,direct
evt_1292673354,evt_1292673355,0.765,1,1,direct
evt_1292547584,evt_1292673355,0.7,1,-1,direct
evt_1292673353,evt_1292673830,0.765,1,1,direct
evt_1292673354,evt_1292673830,0.765,1,1,direct
evt_1292673355,evt_1292673830,0.765,1,1,direct
evt_1292547584,evt_1292441935,0.47,1,1,indirect
evt_1292440817,evt_1292441935,0.465,1,-1,indirect
evt_1292441935,evt_1292441936,0.765,1,1,direct
evt_1292547584,evt_1292441936,0.47,1,1,indirect
evt_1292440817,evt_1292441936,0.465,1,-1,indirect
evt_1292441935,evt_1292441937,0.765,1,1,direct
evt_1292441936,evt_1292441937,0.765,1,1,direct
evt_1292547584,evt_1292441937,0.47,1,1,indirect
evt_1292441935,evt_1292442030,0.765,1,1,direct
evt_1292441936,evt_1292442030,0.765,1,1,direct
evt_1292441937,evt_1292442030,0.765,1,1,direct
evt_1292673353,evt_1292673831,0.765,1,1,direct
evt_1292673354,evt_1292673831,0.765,1,1,direct
evt_1292673355,evt_1292673831,0.765,1,1,direct
evt_1292673353,evt_1292673832,0.765,1,1,direct
evt_1292673354,evt_1292673832,0.765,1,1,direct
evt_1292673355,evt_1292673832,0.765,1,1,direct
evt_1292441935,evt_1292673833,0.696,1,1,direct
evt_1292441936,evt_1292673833,0.696,1,1,direct
evt_1292441937,evt_1292673833,0.696,1,1,direct
evt_1292673353,evt_1292773623,0.615,1,1,thematic
evt_1292673354,evt_1292773623,0.615,1,1,thematic
evt_1292673355,evt_1292773623,0.615,1,1,thematic
evt_1292773623,evt_1292773624,0.765,1,1,direct
evt_1292673353,evt_1292773624,0.615,1,1,thematic
evt_1292673354,evt_1292773624,0.615,1,1,thematic
evt_1292773623,evt_1292773625,0.765,1,1,direct
evt_1292773624,evt_1292773625,0.765,1,1,direct
evt_1292673353,evt_1292773625,0.615,1,1,thematic
evt_1292773623,evt_1292773753,0.765,1,1,direct
evt_1292773624,evt_1292773753,0.765,1,1,direct
evt_1292773625,evt_1292773753,0.765,1,1,direct
evt_1292773623,evt_1292773754,0.765,1,1,direct
evt_1292773624,evt_1292773754,0.765,1,1,direct
evt_1292773625,evt_1292773754,0.765,1,1,direct
evt_1292673353,evt_1292773761,0.615,1,1,thematic
evt_1292673354,evt_1292773761,0.615,1,1,thematic
evt_1292673355,evt_1292773761,0.615,1,1,thematic
evt_1292673353,evt_1292774304,0.615,1,1,thematic
evt_1292673354,evt_1292774304,0.615,1,1,thematic
evt_1292673355,evt_1292774304,0.615,1,1,thematic
evt_1292673833,evt_1292773755,0.615,1,1,thematic
evt_1292673353,evt_1292773755,0.465,1,-1,indirect
evt_1292673354,evt_1292773755,0.465,1,-1,indirect
evt_1292773755,evt_1292773756,0.765,1,1,direct
evt_1292673833,evt_1292773756,0.615,1,1,thematic
evt_1292673353,evt_1292773756,0.465,1,-1,indirect
evt_1292773755,evt_1292773757,0.765,1,1,direct
evt_1292773756,evt_1292773757,0.765,1,1,direct
evt_1292673833,evt_1292773757,0.615,1,1,thematic
evt_1292773755,evt_1292773758,0.765,1,1,direct
evt_1292773756,evt_1292773758,0.765,1,1,direct
evt_1292773757,evt_1292773758,0.765,1,1,direct
evt_1292773755,evt_1292773759,0.765,1,1,direct
evt_1292773756,evt_1292773759,0.765,1,1,direct
evt_1292773757,evt_1292773759,0.765,1,1,direct
evt_1292773755,evt_1292773760,0.765,1,1,direct
evt_1292773756,evt_1292773760,0.765,1,1,direct
evt_1292773757,evt_1292773760,0.765,1,1,direct
evt_1292773761,evt_1292774483,0.765,1,1,direct
evt_1292673353,evt_1292774483,0.615,1,1,thematic
evt_1292673354,evt_1292774483,0.615,1,1,thematic
evt_1292773761,evt_1292774484,0.765,1,1,direct
evt_1292774483,evt_1292774484,0.765,1,1,direct
evt_1292673354,evt_1292774484,0.615,1,1,thematic
evt_1292673355,evt_1292885201,0.546,1,1,thematic
evt_1292673830,evt_1292885201,0.546,1,1,thematic
evt_1292673831,evt_1292885201,0.546,1,1,thematic
evt_1292885201,evt_1292885520,0.615,1,1,thematic
evt_1292885517,evt_1292885520,0.615,1,1,thematic
evt_1292885518,evt_1292885520,0.615,1,-1,thematic
evt_1292885520,evt_1292885521,0.765,1,1,direct
evt_1292885201,evt_1292885521,0.615,1,1,thematic
evt_1292885517,evt_1292885521,0.615,1,1,thematic
evt_1292885201,evt_1292885792,0.765,1,1,direct
evt_1292885520,evt_1292885792,0.615,1,1,thematic
evt_1292885521,evt_1292885792,0.615,1,1,thematic
evt_1292885201,evt_1292885793,0.765,1,1,direct
evt_1292885792,evt_1292885793,0.765,1,1,direct
evt_1292885520,evt_1292885793,0.615,1,1,thematic
evt_1292885201,evt_1292885794,0.765,1,1,direct
evt_1292885792,evt_1292885794,0.765,1,1,direct
evt_1292885793,evt_1292885794,0.765,1,1,direct
evt_1292885201,evt_1292885795,0.615,1,-1,thematic
evt_1292885520,evt_1292885795,0.615,1,-1,thematic
evt_1292885521,evt_1292885795,0.615,1,-1,thematic
evt_1292885520,evt_1292885796,0.765,1,1,direct
evt_1292885521,evt_1292885796,0.765,1,1,direct
evt_1292885201,evt_1292885796,0.615,1,1,thematic
evt_1292885520,evt_1292885797,0.765,1,1,direct
evt_1292885521,evt_1292885797,0.765,1,1,direct
evt_1292885796,evt_1292885797,0.765,1,1,direct
evt_1292773755,evt_1292885798,0.696,1,1,direct
evt_1292773756,evt_1292885798,0.696,1,1,direct
evt_1292773757,evt_1292885798,0.696,1,1,direct
evt_1292885520,evt_1293028687,0.696,1,1,direct
evt_1292885521,evt_1293028687,0.696,1,1,direct
evt_1292885796,evt_1293028687,0.696,1,1,direct
evt_1293028687,evt_1293028688,0.765,1,1,direct
evt_1292885520,evt_1293028688,0.696,1,1,direct
evt_1292885521,evt_1293028688,0.696,1,1,direct
evt_1293028687,evt_1293028973,0.765,1,1,direct
evt_1293028688,evt_1293028973,0.765,1,1,direct
evt_1292885520,evt_1293028973,0.696,1,1,direct
evt_1293028687,evt_1293028974,0.765,1,1,direct
evt_1293028688,evt_1293028974,0.765,1,1,direct
evt_1293028973,evt_1293028974,0.765,1,1,direct
evt_1293028687,evt_1293230701,0.546,1,-1,thematic
evt_1293028688,evt_1293230701,0.546,1,-1,thematic
evt_1293028973,evt_1293230701,0.546,1,-1,thematic
evt_1293230701,evt_1293230702,0.765,1,1,direct
evt_1293028687,evt_1293230702,0.546,1,-1,thematic
evt_1293028688,evt_1293230702,0.546,1,-1,thematic
evt_1293335057,evt_1293336014,0.615,1,1,thematic
evt_1293335058,evt_1293336014,0.615,1,1,thematic
evt_1293230701,evt_1293336014,0.546,1,-1,thematic
evt_1293336014,evt_1293336017,0.615,1,1,thematic
evt_1293230701,evt_1293336017,0.546,1,-1,thematic
evt_1293230702,evt_1293336017,0.546,1,-1,thematic
evt_1293336017,evt_1293336018,0.765,1,1,direct
evt_1293336014,evt_1293336018,0.615,1,1,thematic
evt_1293230701,evt_1293336018,0.546,1,-1,thematic
evt_1293336017,evt_1293336019,0.765,1,1,direct
evt_1293336018,evt_1293336019,0.765,1,1,direct
evt_1293336014,evt_1293336019,0.615,1,1,thematic
evt_1293336014,evt_1293336649,0.765,1,1,direct
evt_1293336017,evt_1293336649,0.615,1,1,thematic
evt_1293336018,evt_1293336649,0.615,1,1,thematic
evt_1293336017,evt_1293336831,0.765,1,1,direct
evt_1293336018,evt_1293336831,0.765,1,1,direct
evt_1293336019,evt_1293336831,0.765,1,1,direct
evt_1293336014,evt_1293423588,0.615,1,1,thematic
evt_1293336017,evt_1293423588,0.615,1,1,thematic
evt_1293336018,evt_1293423588,0.615,1,1,thematic
evt_1293423588,evt_1293423949,0.765,1,1,direct
evt_1293336014,evt_1293423949,0.615,1,1,thematic
evt_1293336017,evt_1293423949,0.615,1,1,thematic
evt_1292885798,evt_1293336015,0.473,3,1,thematic
evt_1293336014,evt_1293336015,0.465,1,-1,indirect
evt_1293336015,evt_1293336016,0.765,1,1,direct
evt_1292885798,evt_1293336016,0.473,3,1,thematic
evt_1293336014,evt_1293336016,0.465,1,-1,indirect
evt_1292885798,evt_1293336020,0.623,3,1,direct
evt_1293336015,evt_1293336020,0.615,1,1,thematic
evt_1293336016,evt_1293336020,0.615,1,1,thematic
evt_1293336014,evt_1293621551,0.546,1,1,thematic
evt_1293336017,evt_1293621551,0.546,1,1,thematic
evt_1293336018,evt_1293621551,0.546,1,1,thematic
evt_1293621551,evt_1293621815,0.615,1,1,thematic
evt_1293336014,evt_1293621815,0.546,1,1,thematic
evt_1293336017,evt_1293621815,0.546,1,1,thematic
evt_1293621551,evt_1294032388,0.503,2,1,thematic
evt_1293621815,evt_1294032388,0.503,2,1,thematic
evt_1293336014,evt_1294032388,0.473,3,1,thematic
evt_1294032388,evt_1294032389,0.615,1,1,thematic
evt_1293621551,evt_1294032389,0.503,2,1,thematic
evt_1293621815,evt_1294032389,0.503,2,1,thematic
evt_1294032388,evt_1294032390,0.615,1,1,thematic
evt_1294032389,evt_1294032390,0.615,1,1,thematic
evt_1293621551,evt_1294032390,0.503,2,1,thematic
evt_1294032388,evt_1294032391,0.615,1,-1,thematic
evt_1294032389,evt_1294032391,0.615,1,-1,thematic
evt_1294032390,evt_1294032391,0.615,1,-1,thematic
evt_1294032391,evt_1294032392,0.615,1,1,direct
evt_1293336015,evt_1294032392,0.473,3,1,thematic
evt_1293336016,evt_1294032392,0.473,3,1,thematic
evt_1294032392,evt_1294032393,0.765,1,1,direct
evt_1294032391,evt_1294032393,0.615,1,1,direct
evt_1293336015,evt_1294032393,0.473,3,1,thematic
evt_1294670216,evt_1294670748,0.619,1,1,thematic
evt_1294670216,evt_1294670749,0.769,1,1,direct
evt_1294670748,evt_1294670749,0.619,1,1,thematic
evt_1294388883,evt_1294670749,0.546,1,1,thematic
evt_1294670216,evt_1294670750,0.769,1,1,direct
evt_1294670749,evt_1294670750,0.769,1,1,direct
evt_1294670748,evt_1294670750,0.619,1,1,thematic
evt_1294670216,evt_1294670651,0.619,1,-1,thematic
evt_1294670748,evt_1294670651,0.619,1,-1,thematic
evt_1294670749,evt_1294670651,0.619,1,-1,thematic
evt_1294670216,evt_1294782131,0.55,1,1,thematic
evt_1294670748,evt_1294782131,0.55,1,1,thematic
evt_1294670749,evt_1294782131,0.55,1,1,thematic
evt_1294782131,evt_1295186092,0.663,2,1,direct
evt_1294670216,evt_1295186092,0.477,3,1,thematic
evt_1294670748,evt_1295186092,0.477,3,1,thematic
evt_1295186092,evt_1295186093,0.774,1,-1,direct
evt_1294782131,evt_1295186093,0.663,2,-1,direct
evt_1294670216,evt_1295186093,0.477,3,-1,thematic
evt_1291995163,evt_1291996937,0.615,1,1,thematic
evt_1291995163,evt_1292100108,0.615,1,1,thematic
evt_1291996937,evt_1292100108,0.615,1,1,thematic
evt_1292100108,evt_1292100109,0.765,1,1,direct
evt_1291995163,evt_1292100109,0.615,1,1,thematic
evt_1291996937,evt_1292100109,0.615,1,1,thematic
evt_1292100108,evt_1292100110,0.765,1,1,direct
evt_1292100109,evt_1292100110,0.765,1,1,direct
evt_1291995163,evt_1292100110,0.615,1,1,thematic
evt_1292100108,evt_1292100111,0.765,1,-1,direct
evt_1292100109,evt_1292100111,0.765,1,-1,direct
evt_1292100110,evt_1292100111,0.765,1,-1,direct
evt_1291995163,evt_1292100503,0.615,1,-1,thematic
evt_1291996937,evt_1292100503,0.615,1,-1,thematic
evt_1292100108,evt_1292100503,0.615,1,-1,thematic
evt_1291995163,evt_1292100583,0.615,1,1,thematic
evt_1291996937,evt_1292100583,0.615,1,1,thematic
evt_1292100108,evt_1292100583,0.615,1,1,thematic
evt_1292100583,evt_1292100584,0.765,1,1,direct
evt_1291995163,evt_1292100584,0.615,1,1,thematic
evt_1291996937,evt_1292100584,0.615,1,1,thematic
evt_1291995163,evt_1292100836,0.615,1,1,thematic
evt_1291996937,evt_1292100836,0.615,1,1,thematic
evt_1292100108,evt_1292100836,0.615,1,1,thematic
evt_1292100836,evt_1292100837,0.765,1,1,direct
evt_1291995163,evt_1292100837,0.615,1,1,thematic
evt_1291996937,evt_1292100837,0.615,1,1,thematic
evt_1291995163,evt_1292100929,0.615,1,-1,thematic
evt_1291996937,evt_1292100929,0.615,1,-1,thematic
evt_1292100108,evt_1292100929,0.615,1,-1,thematic
evt_1291995163,evt_1292100930,0.615,1,-1,thematic
evt_1291996937,evt_1292100930,0.615,1,-1,thematic
evt_1292100108,evt_1292100930,0.615,1,-1,thematic
evt_1291995163,evt_1292100931,0.615,1,-1,thematic
evt_1291996937,evt_1292100931,0.615,1,-1,thematic
evt_1292100108,evt_1292100931,0.615,1,-1,thematic
evt_1291995163,evt_1292100932,0.615,1,-1,thematic
evt_1291996937,evt_1292100932,0.615,1,-1,thematic
evt_1292100108,evt_1292100932,0.615,1,-1,thematic
evt_1292100108,evt_1292100933,0.765,1,-1,direct
evt_1292100109,evt_1292100933,0.765,1,-1,direct
evt_1292100110,evt_1292100933,0.765,1,-1,direct
evt_1292100108,evt_1292100934,0.765,1,-1,direct
evt_1292100109,evt_1292100934,0.765,1,-1,direct
evt_1292100110,evt_1292100934,0.765,1,-1,direct
evt_1292100108,evt_1292100935,0.765,1,-1,direct
evt_1292100109,evt_1292100935,0.765,1,-1,direct
evt_1292100110,evt_1292100935,0.765,1,-1,direct
evt_1292100583,evt_1292100936,0.765,1,1,direct
evt_1292100584,evt_1292100936,0.765,1,1,direct
evt_1291995163,evt_1292100936,0.615,1,1,thematic
evt_1292100836,evt_1292100937,0.765,1,1,direct
evt_1292100837,evt_1292100937,0.765,1,1,direct
evt_1291995163,evt_1292100937,0.615,1,1,thematic
evt_1291995163,evt_1292548075,0.503,2,1,thematic
evt_1291996937,evt_1292548075,0.503,2,1,thematic
evt_1292100108,evt_1292548075,0.503,2,1,thematic
evt_1292548075,evt_1292773218,0.546,1,-1,thematic
evt_1291996937,evt_1292773218,0.473,3,-1,thematic
evt_1292100108,evt_1292773218,0.473,3,-1,thematic
evt_1292773218,evt_1293090548,0.503,2,-1,thematic
evt_1292774478,evt_1293090548,0.503,2,1,thematic
evt_1292548075,evt_1293090548,0.473,3,1,thematic
evt_1293090548,evt_1293090549,0.765,1,1,direct
evt_1292773218,evt_1293090549,0.503,2,-1,thematic
evt_1292774478,evt_1293090549,0.503,2,1,thematic
evt_1293090548,evt_1293090574,0.765,1,1,direct
evt_1293090549,evt_1293090574,0.765,1,1,direct
evt_1292773218,evt_1293090574,0.503,2,-1,thematic
evt_1293090548,evt_1293090575,0.765,1,1,direct
evt_1293090549,evt_1293090575,0.765,1,1,direct
evt_1293090574,evt_1293090575,0.765,1,1,direct
evt_1292773218,evt_1293230119,0.623,3,-1,direct
evt_1293090548,evt_1293230119,0.546,1,1,thematic
evt_1293090549,evt_1293230119,0.546,1,1,thematic
evt_1293230119,evt_1293231043,0.615,1,1,thematic
evt_1293090548,evt_1293231043,0.546,1,1,thematic
evt_1293090549,evt_1293231043,0.546,1,1,thematic
evt_1293230119,evt_1293231137,0.615,1,1,thematic
evt_1293231043,evt_1293231137,0.615,1,1,thematic
evt_1293090548,evt_1293231137,0.546,1,1,thematic
evt_1293230119,evt_1293231138,0.765,1,1,direct
evt_1292773218,evt_1293231138,0.623,3,-1,direct
evt_1293231043,evt_1293231138,0.615,1,1,thematic
evt_1293230119,evt_1293231139,0.615,1,1,thematic
evt_1293231043,evt_1293231139,0.615,1,1,thematic
evt_1293231137,evt_1293231139,0.615,1,1,thematic
evt_1293231139,evt_1293231174,0.765,1,1,direct
evt_1293230119,evt_1293231174,0.615,1,1,thematic
evt_1293231043,evt_1293231174,0.615,1,1,thematic
evt_1293230119,evt_1293335251,0.546,1,1,thematic
evt_1293231043,evt_1293335251,0.546,1,1,thematic
evt_1293231137,evt_1293335251,0.546,1,1,thematic
