from_id,to_id,relevance_score
evt_1295917786,topic_politics,0.856
evt_1295917787,topic_politics,0.856
evt_1295917788,topic_politics,0.8
evt_1295917789,topic_politics,0.94
evt_1295917790,topic_politics,0.94
evt_1295917791,topic_politics,0.94
evt_1295917792,topic_politics,0.94
evt_1295917793,topic_politics,0.94
evt_1295917794,topic_politics,0.94
evt_1295917795,topic_politics,0.84
evt_1295917796,topic_politics,0.84
evt_1295917797,topic_politics,0.868
evt_1295917798,topic_politics,0.948
evt_1295917799,topic_security,0.9
evt_1295917800,topic_politics,0.88
evt_1295917801,topic_politics,0.88
evt_1295917802,topic_politics,0.948
evt_1295917803,topic_politics,0.9
evt_1295917804,topic_politics,0.8
evt_1295917805,topic_politics,0.8
evt_1295917806,topic_politics,0.8
evt_1295917807,topic_politics,0.84
evt_1295917808,topic_security,0.9
evt_1295917809,topic_politics,0.84
evt_1295917810,topic_politics,0.84
evt_1295917811,topic_politics,0.8
evt_1295917812,topic_politics,0.86
evt_1295917813,topic_politics,0.8
evt_1295917814,topic_politics,0.808
evt_1295917815,topic_politics,0.808
evt_1295917816,topic_politics,0.808
evt_1295917817,topic_politics,0.808
evt_1295917818,topic_politics,0.856
evt_1295917819,topic_politics,0.856
evt_1295917820,topic_politics,0.856
evt_1295917821,topic_politics,0.808
evt_1295917822,topic_politics,0.808
evt_1295917823,topic_politics,0.8
evt_1295917824,topic_politics,0.838
evt_1295917825,topic_politics,0.838
evt_1295917826,topic_politics,0.856
evt_1295917827,topic_politics,0.856
evt_1295917828,topic_politics,0.8
evt_1295917829,topic_politics,0.84
evt_1295917830,topic_politics,0.94
evt_1295917831,topic_politics,0.94
evt_1295917832,topic_politics,0.9
evt_1295917833,topic_politics,0.928
evt_1295917834,topic_politics,0.94
evt_1295917835,topic_politics,0.94
evt_1295917836,topic_politics,0.94
evt_1295917837,topic_politics,0.82
evt_1295917838,topic_politics,0.948
evt_1295917839,topic_security,0.98
evt_1295917840,topic_politics,0.94
evt_1295917841,topic_security,0.9
evt_1295917842,topic_security,1.0
evt_1295917843,topic_security,1.0
evt_1295917844,topic_politics,0.94
evt_1295917845,topic_politics,0.94
evt_1295917846,topic_politics,0.94
evt_1295917847,topic_security,1.0
evt_1295917848,topic_politics,0.8
evt_1295917849,topic_politics,0.8
evt_1295917850,topic_politics,0.8
evt_1295917851,topic_politics,0.8
evt_1295917852,topic_politics,0.8
evt_1295917853,topic_politics,0.8
evt_1295917854,topic_politics,0.808
evt_1295917855,topic_politics,0.8
evt_1295917856,topic_politics,0.86
evt_1295917857,topic_politics,0.868
evt_1295917858,topic_politics,0.88
evt_1295917859,topic_politics,0.82
evt_1295917860,topic_politics,0.92
evt_1295917861,topic_politics,0.94
evt_1295917862,topic_politics,0.948
evt_1295917863,topic_politics,0.948
evt_1295917864,topic_politics,0.9
evt_1295917865,topic_politics,0.84
evt_1295917866,topic_politics,0.84
evt_1295917867,topic_politics,0.84
evt_1295917868,topic_politics,0.84
evt_1295917869,topic_security,0.9
evt_1295917870,topic_security,0.9
evt_1295917871,topic_security,0.9
evt_1295917872,topic_security,0.9
evt_1295917873,topic_security,0.9
evt_1295917874,topic_security,0.98
evt_1295917875,topic_security,0.98
evt_1295917876,topic_security,0.99
evt_1295917877,topic_security,0.98
evt_1295917878,topic_security,1.0
evt_1295917879,topic_security,0.99
evt_1295917880,topic_security,0.99
evt_1295917881,topic_security,0.99
evt_1295917882,topic_security,1.0
evt_1295917883,topic_security,1.0
evt_1295917884,topic_politics,0.838
evt_1295917885,topic_security,1.0
evt_1295917886,topic_security,1.0
evt_1295917887,topic_security,1.0
evt_1295917888,topic_security,1.0
evt_1295917889,topic_security,0.9
evt_1295917890,topic_security,0.98
evt_1295917891,topic_politics,0.9
evt_1295917892,topic_politics,0.9
evt_1295917893,topic_politics,0.86
evt_1295917894,topic_politics,0.8
evt_1295917895,topic_security,0.98
evt_1295917896,topic_security,0.98
evt_1295917897,topic_politics,0.96
evt_1295917898,topic_security,0.9
evt_1295917899,topic_politics,0.86
evt_1295917900,topic_politics,0.94
evt_1295917901,topic_politics,0.94
evt_1295917902,topic_security,0.9
evt_1295917903,topic_security,0.9
evt_1295917904,topic_security,0.9
evt_1295917905,topic_politics,0.8
evt_1295917906,topic_politics,0.808
evt_1295917907,topic_politics,0.8
evt_1295917908,topic_politics,0.8
evt_1295917909,topic_politics,0.948
evt_1295917910,topic_politics,0.94
evt_1295917911,topic_politics,0.84
evt_1295917912,topic_politics,0.84
evt_1295917913,topic_politics,0.84
evt_1295917914,topic_politics,0.84
evt_1295917915,topic_politics,0.84
evt_1295917916,topic_security,0.9
evt_1295917917,topic_security,0.9
evt_1295917918,topic_security,0.9
evt_1295917919,topic_security,0.99
evt_1295917920,topic_security,1.0
evt_1295917921,topic_security,1.0
evt_1295917922,topic_security,1.0
evt_1295917923,topic_security,1.0
evt_1295917924,topic_security,1.0
evt_1295917925,topic_politics,0.92
evt_1295917926,topic_security,0.9
evt_1295917927,topic_security,0.98
evt_1295917928,topic_security,0.9
evt_1295917929,topic_politics,0.84
evt_1295917930,topic_politics,0.84
evt_1295917931,topic_politics,0.84
evt_1295917932,topic_security,1.0
evt_1295917933,topic_security,1.0
evt_1295917934,topic_politics,0.8
evt_1295917935,topic_politics,0.8
evt_1295917936,topic_politics,0.84
evt_1295917937,topic_politics,0.84
evt_1295917938,topic_security,0.9
evt_1295917939,topic_security,0.9
evt_1295917940,topic_security,0.9
evt_1295917941,topic_politics,0.84
evt_1295917942,topic_politics,0.84
evt_1295917943,topic_politics,0.84
evt_1295917944,topic_politics,0.84
evt_1295917945,topic_politics,0.84
evt_1295917946,topic_politics,0.84
evt_1295917947,topic_politics,0.84
evt_1295917948,topic_politics,0.84
evt_1295917949,topic_politics,0.856
evt_1295917950,topic_politics,0.88
evt_1295917951,topic_politics,0.88
evt_1295917952,topic_politics,0.948
evt_1295917953,topic_politics,0.948
evt_1295917954,topic_politics,0.838
evt_1295917955,topic_politics,0.838
evt_1295917956,topic_politics,0.838
evt_1295917957,topic_politics,0.838
evt_1295917958,topic_politics,0.838
evt_1295917959,topic_politics,0.838
evt_1295917960,topic_politics,0.868
evt_1295917961,topic_politics,0.868
evt_1295917962,topic_politics,0.9
evt_1295917963,topic_politics,0.8
evt_1295917964,topic_politics,0.808
evt_1295917965,topic_politics,0.8
evt_1295917966,topic_politics,0.8
evt_1295917967,topic_politics,0.868
evt_1295917968,topic_politics,0.868
evt_1295917969,topic_politics,0.86
evt_1295917970,topic_politics,0.864
evt_1295917971,topic_politics,0.868
evt_1295917972,topic_politics,0.88
evt_1295917973,topic_politics,0.88
evt_1295917974,topic_politics,0.88
evt_1295917975,topic_politics,0.904
evt_1295917976,topic_politics,0.82
evt_1295917977,topic_politics,0.838
evt_1295917978,topic_politics,0.94
evt_1295917979,topic_politics,0.94
evt_1295917980,topic_politics,0.94
evt_1295917981,topic_politics,0.87
evt_1295917982,topic_politics,0.868
evt_1295917983,topic_politics,0.868
evt_1295917984,topic_politics,0.868
evt_1295917985,topic_politics,0.868
evt_1295917986,topic_politics,0.868
evt_1295917987,topic_politics,0.868
evt_1295917988,topic_politics,0.94
evt_1295917989,topic_politics,0.948
evt_1295917990,topic_politics,0.948
evt_1295917991,topic_politics,0.948
evt_1295917992,topic_politics,0.84
evt_1295917993,topic_politics,0.84
evt_1295917994,topic_politics,0.84
evt_1295917995,topic_politics,0.84
evt_1295917996,topic_politics,0.84
evt_1295917997,topic_politics,0.84
evt_1295917998,topic_politics,0.84
evt_1295917999,topic_politics,0.84
evt_1295918000,topic_politics,0.84
evt_1295918001,topic_politics,0.84
evt_1295918002,topic_politics,0.88
evt_1295918003,topic_politics,0.88
evt_1295918004,topic_politics,0.88
evt_1295918005,topic_politics,0.9
evt_1295918006,topic_security,1.0
evt_1295918007,topic_security,1.0
evt_1295918008,topic_security,1.0
evt_1295918009,topic_security,1.0
evt_1295918010,topic_security,1.0
evt_1295918011,topic_politics,0.86
evt_1295918012,topic_security,1.0
evt_1295918013,topic_security,1.0
evt_1295918014,topic_politics,0.864
evt_1295918015,topic_security,0.96
evt_1295918016,topic_security,0.96
evt_1295918017,topic_politics,0.802
evt_1295918018,topic_politics,0.802
evt_1295918019,topic_security,1.0
evt_1295918020,topic_security,1.0
evt_1295918021,topic_security,1.0
evt_1295918022,topic_politics,0.88
evt_1295918023,topic_politics,0.868
evt_1295918024,topic_politics,0.8
evt_1295918025,topic_politics,0.8
evt_1295918026,topic_politics,0.8
evt_1295918027,topic_politics,0.82
evt_1295918028,topic_politics,0.82
evt_1295918029,topic_politics,0.856
evt_1295918030,topic_politics,0.868
evt_1295918031,topic_politics,0.868
evt_1295918032,topic_politics,0.8
evt_1295918033,topic_security,1.0
evt_1295918034,topic_politics,0.8
evt_1295918035,topic_politics,0.8
evt_1295918036,topic_politics,0.8
evt_1295918037,topic_politics,0.8
evt_1295918038,topic_politics,0.868
evt_1295918039,topic_politics,0.96
evt_1295918040,topic_politics,0.94
evt_1295918041,topic_politics,0.94
evt_1295918042,topic_politics,0.9
evt_1295918043,topic_security,1.0
evt_1295918044,topic_security,1.0
evt_1295918045,topic_politics,0.8
evt_1295918046,topic_politics,0.856
evt_1295918047,topic_politics,0.838
evt_1295918048,topic_politics,0.838
evt_1295918049,topic_politics,0.856
evt_1295918050,topic_politics,0.8
evt_1295918051,topic_politics,0.86
evt_1295918052,topic_politics,0.9
evt_1295918053,topic_politics,0.868
evt_1295918054,topic_politics,0.868
evt_1295918055,topic_politics,0.808
evt_1295918056,topic_politics,0.808
evt_1295918057,topic_politics,0.94
evt_1295918058,topic_politics,0.94
evt_1295918059,topic_politics,0.94
evt_1295918060,topic_security,0.9
evt_1295918061,topic_politics,0.94
evt_1295918062,topic_politics,0.838
evt_1295918063,topic_security,0.88
evt_1295918064,topic_security,0.88
evt_1295918065,topic_security,0.88
evt_1295918066,topic_politics,0.86
evt_1295918067,topic_politics,0.838
evt_1295918068,topic_politics,0.888
evt_1295918069,topic_politics,0.888
evt_1295918070,topic_politics,0.856
evt_1295918071,topic_politics,0.856
evt_1295918072,topic_politics,0.868
evt_1295918073,topic_politics,0.838
evt_1295918074,topic_politics,0.838
evt_1295918075,topic_politics,0.888
evt_1295918076,topic_politics,0.888
evt_1295918077,topic_politics,0.888
evt_1295918078,topic_politics,0.84
evt_1295918079,topic_politics,0.8
evt_1295918080,topic_politics,0.8
evt_1295918081,topic_politics,0.8
evt_1295918082,topic_politics,0.808
evt_1295918083,topic_politics,0.808
evt_1295918084,topic_politics,0.86
evt_1295918085,topic_politics,0.86
evt_1295918086,topic_politics,0.86
evt_1295918087,topic_politics,0.86
evt_1295918088,topic_politics,0.86
evt_1295918089,topic_politics,0.88
evt_1295918090,topic_politics,0.88
evt_1295918091,topic_politics,0.94
evt_1295918092,topic_politics,0.88
evt_1295918093,topic_politics,0.88
evt_1295918094,topic_politics,0.82
evt_1295918095,topic_politics,0.82
evt_1295918096,topic_politics,0.82
evt_1295918097,topic_politics,0.838
evt_1295918098,topic_politics,0.838
evt_1295918099,topic_politics,0.838
evt_1295918100,topic_politics,0.838
evt_1295918101,topic_politics,0.868
evt_1295918102,topic_politics,0.868
evt_1295918103,topic_politics,0.868
evt_1295918104,topic_politics,0.868
evt_1295918105,topic_politics,0.94
evt_1295918106,topic_politics,0.94
evt_1295918107,topic_politics,0.94
evt_1295918108,topic_politics,0.948
evt_1295918109,topic_politics,0.84
evt_1295918110,topic_politics,0.84
evt_1295918111,topic_politics,0.84
evt_1295918112,topic_politics,0.88
evt_1295918113,topic_politics,0.88
evt_1295918114,topic_politics,0.888
evt_1295918115,topic_security,0.98
evt_1295918116,topic_security,1.0
evt_1295918117,topic_security,1.0
evt_1295918118,topic_security,1.0
evt_1295918119,topic_politics,0.86
evt_1295918120,topic_politics,0.8
evt_1295918121,topic_politics,0.94
evt_1295918122,topic_politics,0.94
evt_1295918123,topic_politics,0.94
evt_1295918124,topic_politics,0.868
evt_1295918125,topic_politics,0.86
evt_1295918126,topic_politics,0.87
evt_1295918127,topic_politics,0.868
evt_1295918128,topic_politics,0.8
evt_1295918129,topic_politics,0.92
evt_1295918130,topic_politics,0.808
evt_1295918131,topic_politics,0.86
evt_1295918132,topic_politics,0.88
evt_1295918133,topic_politics,0.838
evt_1295918134,topic_politics,0.838
evt_1295918135,topic_politics,0.838
evt_1295918136,topic_politics,0.838
evt_1295918137,topic_politics,0.838
evt_1295918138,topic_politics,0.856
evt_1295918139,topic_politics,0.856
evt_1295918140,topic_politics,0.856
evt_1295918141,topic_politics,0.94
evt_1295918142,topic_politics,0.948
evt_1295918143,topic_security,1.0
evt_1295918144,topic_security,1.0
evt_1295918145,topic_security,1.0
evt_1295918146,topic_politics,0.8
evt_1295918147,topic_politics,0.84
evt_1295918148,topic_politics,0.84
evt_1295918149,topic_security,1.0
evt_1295918150,topic_security,1.0
evt_1295918151,topic_security,1.0
evt_1295918152,topic_politics,0.856
evt_1295918153,topic_politics,0.88
evt_1295918154,topic_politics,0.88
evt_1295918155,topic_politics,0.94
evt_1295918156,topic_politics,0.94
evt_1295918157,topic_politics,0.868
evt_1295918158,topic_politics,0.8
evt_1295918159,topic_politics,0.8
evt_1295918160,topic_politics,0.9
evt_1295918161,topic_politics,0.9
evt_1295918162,topic_politics,0.82
evt_1295918163,topic_politics,0.82
evt_1295918164,topic_politics,0.9
evt_1295918165,topic_politics,0.82
evt_1295918166,topic_politics,0.82
evt_1295918167,topic_politics,0.82
evt_1295918168,topic_politics,0.94
evt_1295918169,topic_politics,0.82
evt_1295918170,topic_politics,0.82
evt_1295918171,topic_politics,0.8
evt_1295918172,topic_politics,0.8
evt_1295918173,topic_politics,0.86
evt_1295918174,topic_politics,0.94
evt_1295918175,topic_politics,0.8
evt_1295918176,topic_politics,0.838
evt_1295918177,topic_politics,0.864
evt_1295918178,topic_politics,0.928
evt_1295918179,topic_politics,0.94
evt_1295918180,topic_politics,0.8
evt_1295918181,topic_politics,0.86
evt_1295918182,topic_politics,0.9
evt_1295918183,topic_security,0.9
evt_1295918184,topic_politics,0.86
evt_1295918185,topic_politics,0.86
evt_1295918186,topic_politics,0.838
evt_1295918187,topic_politics,0.8
evt_1295918188,topic_politics,0.8
evt_1295918189,topic_politics,0.86
evt_1295918190,topic_politics,0.86
evt_1295918191,topic_politics,0.86
evt_1295918192,topic_politics,0.89
evt_1295918193,topic_politics,0.9
evt_1295918194,topic_politics,0.84
evt_1295918195,topic_politics,0.84
evt_1295918196,topic_politics,0.84
evt_1295918197,topic_security,0.984
evt_1295918198,topic_security,0.984
evt_1295918199,topic_security,0.9
evt_1295918200,topic_politics,0.808
evt_1295918201,topic_politics,0.94
evt_1295918202,topic_politics,0.86
evt_1295918203,topic_politics,0.86
evt_1295918204,topic_politics,0.88
evt_1295918205,topic_politics,0.856
evt_1295918206,topic_politics,0.82
evt_1295918207,topic_politics,0.856
evt_1295918208,topic_politics,0.94
evt_1295918209,topic_politics,0.8
evt_1295918210,topic_politics,0.8
evt_1295918211,topic_politics,0.86
evt_1295918212,topic_politics,0.86
evt_1295918213,topic_politics,0.89
evt_1295918214,topic_politics,0.89
evt_1295918215,topic_politics,0.89
evt_1295918216,topic_politics,0.868
evt_1295918217,topic_politics,0.868
evt_1295918218,topic_politics,0.868
evt_1295918219,topic_politics,0.868
evt_1295918220,topic_politics,0.868
evt_1295918221,topic_politics,0.904
evt_1295918222,topic_politics,0.808
evt_1295918223,topic_politics,0.808
evt_1295918224,topic_politics,0.88
evt_1295918225,topic_politics,0.86
evt_1295918226,topic_politics,0.838
evt_1295918227,topic_politics,0.82
evt_1295918228,topic_politics,0.94
evt_1295918229,topic_politics,0.868
evt_1295918230,topic_politics,0.8
evt_1295918231,topic_politics,0.8
evt_1295918232,topic_politics,0.8
evt_1295918233,topic_politics,0.8
evt_1295918234,topic_politics,0.8
evt_1295918235,topic_politics,0.8
evt_1295918236,topic_politics,0.8
evt_1295918237,topic_politics,0.8
evt_1295918238,topic_politics,0.8
evt_1295918239,topic_politics,0.8
evt_1295918240,topic_politics,0.8
evt_1295918241,topic_politics,0.8
evt_1295918242,topic_politics,0.8
evt_1295918243,topic_politics,0.8
evt_1295918244,topic_politics,0.8
evt_1295918245,topic_politics,0.8
evt_1295918246,topic_politics,0.8
evt_1295918247,topic_politics,0.8
evt_1295918248,topic_politics,0.808
evt_1295918249,topic_politics,0.808
evt_1295918250,topic_politics,0.808
evt_1295918251,topic_politics,0.808
evt_1295918252,topic_politics,0.808
evt_1295918253,topic_politics,0.86
evt_1295918254,topic_politics,0.86
evt_1295918255,topic_politics,0.86
evt_1295918256,topic_politics,0.86
evt_1295918257,topic_politics,0.86
evt_1295918258,topic_politics,0.86
evt_1295918259,topic_politics,0.86
evt_1295918260,topic_politics,0.86
evt_1295918261,topic_politics,0.86
evt_1295918262,topic_politics,0.86
evt_1295918263,topic_politics,0.86
evt_1295918264,topic_politics,0.86
evt_1295918265,topic_politics,0.806
evt_1295918266,topic_politics,0.88
evt_1295918267,topic_politics,0.88
evt_1295918268,topic_politics,0.88
evt_1295918269,topic_politics,0.904
evt_1295918270,topic_politics,0.82
evt_1295918271,topic_politics,0.82
evt_1295918272,topic_politics,0.82
evt_1295918273,topic_politics,0.82
evt_1295918274,topic_politics,0.82
evt_1295918275,topic_politics,0.856
evt_1295918276,topic_politics,0.856
evt_1295918277,topic_politics,0.856
evt_1295918278,topic_politics,0.856
evt_1295918279,topic_politics,0.856
evt_1295918280,topic_politics,0.856
evt_1295918281,topic_politics,0.87
evt_1295918282,topic_politics,0.868
evt_1295918283,topic_politics,0.868
evt_1295918284,topic_politics,0.868
evt_1295918285,topic_politics,0.868
evt_1295918286,topic_politics,0.868
evt_1295918287,topic_politics,0.868
